Metric,Vanilla_Mean,Augmented_Mean,Difference,Percent_Change
bert_f1,0.8250676572322846,0.827296830849214,0.002229173616929425,0.27018070547174977
rouge1,0.27364338421558865,0.2729983948289493,-0.0006449893866393719,-0.23570435970460737
strict_coverage_overall,0.39666666666666667,0.42109090909090907,0.024424242424242404,6.157372039724976
lenient_coverage_overall,0.36733333333333335,0.4061212121212121,0.03878787878787876,10.559313644613093
Completeness_Score,8.4,8.781818181818181,0.38181818181818095,4.545454545454535
Conciseness_Score,7.6,7.8090909090909095,0.20909090909090988,2.7511961722488145
Readability_Score,8.8,8.854545454545455,0.054545454545454675,0.619834710743803
LLM_Preference_Win_Rate,51.81818181818182,48.18181818181818,-3.6363636363636402,-3.6363636363636402
